,0
AARS,1.0
ABCB1,1.0
ABCC1,1.0
ABCC4,1.0
ABCC8,1.0
ABHD10,1.0
ABL1,1.0
ABTB1,1.0
ACP6,1.0
ACSL6,1.0
ACTB,1.0
ACVR1B,1.0
ACVR2A,1.0
ADAM11,1.0
ADAM18,1.0
ADAM29,1.0
ADAMTS14,1.0
ADAMTS16,1.0
ADAMTS19,1.0
ADAMTS2,1.0
ADAMTS20,1.0
ADAMTS9,1.0
ADAMTSL3,1.0
ADCK5,1.0
ADCY8,1.0
ADCY9,1.0
ADGB,1.0
ADGRB1,1.0
ADGRB3,1.0
ADGRE1,1.0
ADGRG4,1.0
ADGRL2,1.0
ADPRHL2,1.0
AEBP1,1.0
AFF2,1.0
AGAP1,1.0
AGAP3,1.0
AGAP7P,1.0
AGL,1.0
AGT,1.0
AK7,1.0
AK9,1.0
AKAP6,1.0
AKNAD1,1.0
AKR1C2,1.0
ALB,1.0
ALK,1.0
ALOX12B,1.0
ALPK2,1.0
ALPK3,1.0
ALPPL2,1.0
AMD1,1.0
AMDHD1,1.0
ANAPC1,1.0
ANK2,1.0
ANKMY1,1.0
ANKRD12,1.0
ANKRD55,1.0
ANO4,1.0
ANO8,1.0
ANP32E,1.0
ANXA13,1.0
AP3S1,1.0
AP5Z1,1.0
APAF1,1.0
APOB,1.0
ARFGEF2,1.0
ARHGAP26,1.0
ARHGAP35,1.0
ARHGAP5,1.0
ARHGEF2,1.0
ARID1A,1.0
ARL6,1.0
ARMC4,1.0
ASAP1,1.0
ASPM,1.0
ASPSCR1,1.0
ASTN1,1.0
ASXL1,1.0
ASXL3,1.0
ATAD2,1.0
ATM,1.0
ATN1,1.0
ATP10A,1.0
ATP10B,1.0
ATP13A5,1.0
ATP2B3,1.0
ATP2C2,1.0
ATP8B3,1.0
ATXN1,1.0
AXDND1,1.0
AXIN1,1.0
B3GNT6,1.0
B4GALNT2,1.0
BAP1,1.0
BAZ1B,1.0
BCAN,1.0
BCL11A,1.0
BCL11B,1.0
BCL6,1.0
BCLAF1,1.0
BCORL1,1.0
BHMT,1.0
BMPER,1.0
BMX,1.0
BRCA1,1.0
BRD8,1.0
BRINP1,1.0
BRINP2,1.0
BRINP3,1.0
BTBD11,1.0
C10ORF12,1.0
C11ORF53,1.0
C17ORF97,1.0
C1QB,1.0
C2ORF16,1.0
C2ORF81,1.0
C3,1.0
C4BPA,1.0
C6ORF10,1.0
C6ORF222,1.0
CABLES1,1.0
CACNA1B,1.0
CACNA1C,1.0
CACNA1G,1.0
CACNA1S,1.0
CACNA2D1,1.0
CAD,1.0
CADM1,1.0
CADPS,1.0
CAMSAP3,1.0
CARD11,1.0
CASC5,1.0
CASP8,1.0
CBFB,1.0
CCDC102A,1.0
CCDC110,1.0
CCDC129,1.0
CCDC178,1.0
CCER1,1.0
CCKBR,1.0
CCND1,1.0
CCNL1,1.0
CD163L1,1.0
CD1D,1.0
CD209,1.0
CDH1,1.0
CDH10,1.0
CDH23,1.0
CDH7,1.0
CDH8,1.0
CDH9,1.0
CDHR2,1.0
CDHR5,1.0
CDKN1A,1.0
CDR1,1.0
CEACAM7,1.0
CEBPA,1.0
CELA3A,1.0
CELSR1,1.0
CEMIP,1.0
CENPF,1.0
CEP131,1.0
CFAP47,1.0
CHAT,1.0
CHD1,1.0
CHD4,1.0
CHD8,1.0
CHL1,1.0
CHRNA4,1.0
CIC,1.0
CIT,1.0
CLCA4,1.0
CLCN2,1.0
CLCNKA,1.0
CLCNKB,1.0
CLDN8,1.0
CLTC,1.0
CLUH,1.0
CNGA2,1.0
CNGA3,1.0
CNTLN,1.0
CNTN3,1.0
CNTN5,1.0
CNTN6,1.0
CNTNAP2,1.0
CNTNAP4,1.0
CNTNAP5,1.0
COL14A1,1.0
COL3A1,1.0
COL4A2,1.0
COL5A1,1.0
COL6A6,1.0
COL7A1,1.0
COLEC12,1.0
CORO1B,1.0
CPT1A,1.0
CRB1,1.0
CREBBP,1.0
CROCC,1.0
CRX,1.0
CRYBA2,1.0
CSF2RB,1.0
CSMD2,1.0
CSMD3,1.0
CSPG4,1.0
CTAG2,1.0
CTNNA1,1.0
CTNNA2,1.0
CTNNA3,1.0
CTNNB1,1.0
CTNND2,1.0
CTTNBP2,1.0
CUBN,1.0
CUL9,1.0
CUX1,1.0
CYLC1,1.0
CYP11A1,1.0
CYP11B1,1.0
CYSLTR2,1.0
DAPK1,1.0
DBR1,1.0
DCAF12L1,1.0
DCAF12L2,1.0
DCAF13,1.0
DCAF8L1,1.0
DCHS2,1.0
DCLK1,1.0
DDC,1.0
DDX10,1.0
DENND4B,1.0
DHX30,1.0
DICER1,1.0
DKC1,1.0
DLGAP2,1.0
DLL4,1.0
DMD,1.0
DNAH11,1.0
DNAH12,1.0
DNASE2,1.0
DNER,1.0
DNMT1,1.0
DOCK1,1.0
DOCK11,1.0
DOCK3,1.0
DOK2,1.0
DOPEY1,1.0
DOT1L,1.0
DPH2,1.0
DPP10,1.0
DPYD,1.0
DSCAM,1.0
DSCAML1,1.0
DSG2,1.0
DST,1.0
DTD2,1.0
DTNA,1.0
DYNC1I1,1.0
DYSF,1.0
E2F4,1.0
E2F8,1.0
ECI2,1.0
ECT2L,1.0
EDIL3,1.0
EDNRB,1.0
EFCAB3,1.0
EGFR,1.0
EID3,1.0
EIF1AX,1.0
EIF3A,1.0
EIF4G1,1.0
ELF4,1.0
ELL,1.0
ENO1,1.0
ENPP2,1.0
EOMES,1.0
EP300,1.0
EPB41L3,1.0
EPHA2,1.0
EPHA5,1.0
EPHA6,1.0
EPHA7,1.0
EPHB1,1.0
ERBB2,1.0
ERBB3,1.0
ERBB4,1.0
ERCC2,1.0
ERG,1.0
ETV3,1.0
ETV4,1.0
ETV5,1.0
EVC2,1.0
EWSR1,1.0
EXPH5,1.0
EZH1,1.0
F13B,1.0
F2,1.0
F5,1.0
FAAH2,1.0
FAM109A,1.0
FAM129B,1.0
FAM135B,1.0
FAM160B2,1.0
FAM171A1,1.0
FAM171B,1.0
FAM208A,1.0
FAM208B,1.0
FAM47B,1.0
FAM65A,1.0
FAM65B,1.0
FAM83B,1.0
FAM90A1,1.0
FANCM,1.0
FAT2,1.0
FBLN1,1.0
FBN1,1.0
FBXW7,1.0
FCGBP,1.0
FCN1,1.0
FCRL4,1.0
FER1L6,1.0
FGB,1.0
FGFR2,1.0
FGFR3,1.0
FHOD3,1.0
FILIP1,1.0
FLI1,1.0
FLNA,1.0
FLNC,1.0
FLT3,1.0
FMO4,1.0
FMR1NB,1.0
FOXA1,1.0
FPGS,1.0
FRAS1,1.0
FREM2,1.0
FRG1,1.0
FRYL,1.0
FSHR,1.0
FSTL5,1.0
FYCO1,1.0
FZD9,1.0
GALNS,1.0
GALNT18,1.0
GARS,1.0
GAS6,1.0
GATA3,1.0
GBF1,1.0
GBP4,1.0
GCN1,1.0
GDPD2,1.0
GIMAP8,1.0
GLI2,1.0
GLTSCR1L,1.0
GLUD2,1.0
GLYATL2,1.0
GNAQ,1.0
GNAS,1.0
GOLGA6L2,1.0
GOLGB1,1.0
GPC5,1.0
GPR101,1.0
GPR158,1.0
GPR179,1.0
GPR37,1.0
GPR87,1.0
GPRC6A,1.0
GPRIN1,1.0
GPRIN2,1.0
GRIA1,1.0
GRID1,1.0
GRID2,1.0
GRIN2A,1.0
GRIN2B,1.0
GRM1,1.0
GRN,1.0
GTPBP4,1.0
HAS2,1.0
HDAC9,1.0
HEATR1,1.0
HEATR5B,1.0
HECW1,1.0
HEPACAM2,1.0
HGF,1.0
HHAT,1.0
HHIPL1,1.0
HIVEP2,1.0
HNF1A,1.0
HNRNPA2B1,1.0
HNRNPK,1.0
HRC,1.0
HSD17B11,1.0
IARS,1.0
IDH2,1.0
IDUA,1.0
IFI16,1.0
IFNW1,1.0
IGSF10,1.0
IGSF3,1.0
IKZF1,1.0
IL1R1,1.0
IL1RAPL1,1.0
IL1RAPL2,1.0
IL32,1.0
IMPG2,1.0
INHBA,1.0
INPP4B,1.0
IQGAP3,1.0
IRF2,1.0
IRF5,1.0
IRS4,1.0
ITGA5,1.0
ITGA8,1.0
ITGAD,1.0
ITGAE,1.0
ITGAL,1.0
ITGAX,1.0
ITGB4,1.0
ITPKB,1.0
ITPR2,1.0
JMJD1C,1.0
JMY,1.0
KANK3,1.0
KANSL1,1.0
KAT6B,1.0
KBTBD13,1.0
KCNA3,1.0
KCNA5,1.0
KCNB2,1.0
KCNH1,1.0
KCNH8,1.0
KCNJ12,1.0
KCNJ3,1.0
KCNK5,1.0
KCNU1,1.0
KDM5A,1.0
KEAP1,1.0
KHDRBS2,1.0
KIAA0430,1.0
KIAA1109,1.0
KIAA1211,1.0
KIAA1549,1.0
KIF16B,1.0
KIF19,1.0
KIF26B,1.0
KLHL1,1.0
KLHL4,1.0
KLRK1,1.0
KMT2A,1.0
KMT2B,1.0
KMT2E,1.0
KPNA5,1.0
KRAS,1.0
KRT20,1.0
KRT38,1.0
KRTAP1.3,1.0
KRTAP5.5,1.0
LACTB,1.0
LAMA1,1.0
LAMA2,1.0
LAMA5,1.0
LAMB1,1.0
LAMB2,1.0
LAMC3,1.0
LATS1,1.0
LCE2A,1.0
LGR5,1.0
LHCGR,1.0
LILRB1,1.0
LILRB2,1.0
LMTK3,1.0
LOXHD1,1.0
LRIF1,1.0
LRIG1,1.0
LRIG3,1.0
LRP1B,1.0
LRP2,1.0
LRP4,1.0
LRP5,1.0
LRRC37A3,1.0
LRRC4B,1.0
LRRC66,1.0
LRRIQ3,1.0
LRRK2,1.0
LTBP3,1.0
LTBP4,1.0
LZTS1,1.0
MACF1,1.0
MAFA,1.0
MAGEB3,1.0
MAGI2,1.0
MAGI3,1.0
MAMLD1,1.0
MAP1A,1.0
MAP2,1.0
MAP2K7,1.0
MAP3K1,1.0
MAPK1,1.0
MAPK14,1.0
MAPK4,1.0
MAST1,1.0
MBD6,1.0
MCF2,1.0
MDN1,1.0
MECOM,1.0
MED1,1.0
